zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info1String,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_comingSoon,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.unit,communityName,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.providerListingID,hdpData.homeInfo.newConstructionType,info6String,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.videoCount,plid,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,isCdpResult,unitCount,isComingSoonCommunity,lotId,style
13057639,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8b776f7dcb58ddf2b20e7d1e9fd9b7bc-p_e.jpg,True,/homedetails/11641-E-Cornell-Cir-Aurora-CO-80014/13057639_zpid/,FOR_SALE,House for sale,"$445,000",$445K,"11641 E Cornell Circle, Aurora, CO 80014",3.0,3.0,2487.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #2520597,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Coldwell Banker Realty 54,3773494000.0,39.662712,-104.85185,,,13057639.0,11641 E Cornell Circle,80014,Aurora,CO,39.662712,-104.85185,445000.0,3.0,3.0,2487.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,445000.0,3773494000.0,True,False,False,USD,USA,476600.0,1786.0,sqft,False,449500.0,2914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13100549,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b4bd3da218621063cd82c059982807e3-p_e.jpg,True,/homedetails/15148-E-Jefferson-Pl-Aurora-CO-80014/13100549_zpid/,FOR_SALE,Townhouse for sale,"$380,000",$380K,"15148 E Jefferson Place, Aurora, CO 80014",3.0,3.0,1542.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #6099622,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Keller Williams Advantage Realty LLC,1650789000.0,39.64952,-104.81242,,,13100549.0,15148 E Jefferson Place,80014,Aurora,CO,39.64952,-104.81242,380000.0,3.0,3.0,1542.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,380000.0,1650789000.0,True,False,False,USD,USA,342400.0,,,False,373200.0,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13085672,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cff5a30c34cbc0ca27636d49bfe0d532-p_e.jpg,True,/homedetails/3240-S-Nucla-St-Aurora-CO-80013/13085672_zpid/,FOR_SALE,House for sale,"$540,000",$540K,"3240 S Nucla Street, Aurora, CO 80013",4.0,3.0,2373.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,MLS ID #7569744,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,"eXp Realty, LLC",392383000.0,39.658154,-104.792725,3D_HOME,3D Tour,13085672.0,3240 S Nucla Street,80013,Aurora,CO,39.658154,-104.792725,540000.0,3.0,4.0,2373.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,540000.0,392383000.0,True,False,False,USD,USA,585600.0,8712.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13307844,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7ca2e5fc4a00e65cfdafa9c832bdb466-p_e.jpg,True,/homedetails/1019-26th-St-Denver-CO-80205/13307844_zpid/,FOR_SALE,House for sale,"$450,000",$450K,"1019 26th Street, Denver, CO 80205",3.0,2.0,1238.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #7757622,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Real Broker LLC,4619766000.0,39.75696,-104.98297,PRICE_REDUCTION,"$30,000 (Jun 28)",13307844.0,1019 26th Street,80205,Denver,CO,39.75696,-104.98297,450000.0,2.0,3.0,1238.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,450000.0,4619766000.0,True,False,False,USD,USA,533000.0,2000.0,sqft,False,437000.0,2893.0,1719558000000.0,"$30,000 (Jun 28)",-30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348823172,ForSale,New Construction Plan,https://photos.zillowstatic.com/fp/e090daef7edb854b787cb5cb2bcb7cf2-p_e.jpg,True,/homedetails/5171-N-Quemoy-Ct-Aurora-CO-80019/348823172_zpid/,FOR_SALE,New construction,"$464,900",$465K,"5171 N Quemoy Court, Aurora, CO 80019",3.0,2.0,2612.0,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,False,MLS ID #6808503,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,RE/MAX Professionals,5312369000.0,39.789864,-104.73165,OPEN_HOUSE,Open: Mon 1-6 | Tue 10-...,348823172.0,5171 N Quemoy Court,80019,Aurora,CO,39.789864,-104.73165,464900.0,2.0,3.0,2612.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,464900.0,5312369000.0,True,True,False,USD,USA,,6033.0,sqft,False,,,1718002800000.0,"$15,000 (Jun 10)",-15000.0,,,,,,,,Green Valley Ranch Active Adult : The Pines Collection,Lennar,True,30354931,BUILDER_SPEC,,,,,,,,,,,,,,,,
12991139,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d7b8876e5b07ef36284efb3833b046bd-p_e.jpg,True,/homedetails/1680-Pecos-Way-Denver-CO-80221/12991139_zpid/,FOR_SALE,House for sale,"$445,000",$445K,"1680 Pecos Way, Denver, CO 80221",4.0,2.0,1750.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_48_23.jpg,WK Real Estate Longmont,371591000.0,39.84335,-105.00717,,,12991139.0,1680 Pecos Way,80221,Denver,CO,39.84335,-105.00717,445000.0,2.0,4.0,1750.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,445000.0,371591000.0,True,False,False,USD,USA,436000.0,7800.0,sqft,False,451600.0,2222.0,,,,,,,,,,,,,,,,Debbie Haubert,,,,,,,,,,,,,,,
12971099,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/261a18b848822fa6a4e2e981f3a9bc77-p_e.jpg,True,/homedetails/3083-E-106th-Ave-Northglenn-CO-80233/12971099_zpid/,FOR_SALE,Townhouse for sale,"$465,000",$465K,"3083 E 106th Avenue, Northglenn, CO 80233",3.0,3.0,1479.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #2611409,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Opendoor Brokerage LLC,47349000.0,39.8893,-104.95173,OPEN_HOUSE,Open: Wed. 8am-7:30pm,12971099.0,3083 E 106th Avenue,80233,Northglenn,CO,39.8893,-104.95173,465000.0,3.0,3.0,1479.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,465000.0,47349000.0,True,False,False,USD,USA,506000.0,3485.0,sqft,False,471400.0,2550.0,,,,,,,True,Wed. 8am-7:30pm,"[{'open_house_start': 1720018800000, 'open_house_end': 1720060200000}, {'open_house_start': 1720191600000, 'open_house_end': 1720233000000}, {'open_house_start': 1720278000000, 'open_house_end': 1720319400000}, {'open_house_start': 1720364400000, 'open_house_end': 1720405800000}, {'open_house_start': 1720450800000, 'open_house_end': 1720492200000}, {'open_house_start': 1720537200000, 'open_house_end': 1720578600000}, {'open_house_start': 1720623600000, 'open_house_end': 1720665000000}, {'open_house_start': 1720710000000, 'open_house_end': 1720751400000}, {'open_house_start': 1720796400000, 'open_house_end': 1720837800000}]",,,,,,,,,,,,,,,,,,,,,,
13357165,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b8f04e91a38cb6774d5c8a7c106d6b49-p_e.jpg,True,/homedetails/2101-W-Custer-Pl-Denver-CO-80223/13357165_zpid/,FOR_SALE,House for sale,"$499,000",$499K,"2101 W Custer Place, Denver, CO 80223",3.0,2.0,1110.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #2258531,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Coldwell Banker Realty 18,563413000.0,39.706707,-105.01353,,,13357165.0,2101 W Custer Place,80223,Denver,CO,39.706707,-105.01353,499000.0,2.0,3.0,1110.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,499000.0,563413000.0,True,False,False,USD,USA,460700.0,6969.6,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13032709,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/29572e0c610bd1af1183599b3cc45610-p_e.jpg,True,/homedetails/949-Troy-St-Aurora-CO-80011/13032709_zpid/,FOR_SALE,House for sale,"$439,000",$439K,"949 Troy Street, Aurora, CO 80011",4.0,2.0,2003.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #8160023,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,PARKSIDE REALTY,633312000.0,39.732094,-104.83967,,,13032709.0,949 Troy Street,80011,Aurora,CO,39.732094,-104.83967,439000.0,2.0,4.0,2003.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,439000.0,633312000.0,True,False,False,USD,USA,461900.0,8015.0,sqft,False,442600.0,2778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13703003,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0c6ae9a4e2894f50587efd1fe4feb7d4-p_e.jpg,True,/homedetails/7456-W-74th-Pl-Arvada-CO-80003/13703003_zpid/,FOR_SALE,House for sale,"$539,000",$539K,"7456 W 74th Place, Arvada, CO 80003",4.0,2.0,2136.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #5226781,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,KOIS REAL ESTATE,4516644000.0,39.831036,-105.079834,PRICE_REDUCTION,"$71,000 (Jun 19)",13703003.0,7456 W 74th Place,80003,Arvada,CO,39.831036,-105.079834,539000.0,2.0,4.0,2136.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,539000.0,4516644000.0,True,False,False,USD,USA,520805.0,8538.0,sqft,False,526000.0,3068.0,1718780400000.0,"$71,000 (Jun 19)",-71000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13035603,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5cd49ebf3071af50e078be2cd54e9155-p_e.jpg,True,/homedetails/1428-Dayton-St-Aurora-CO-80010/13035603_zpid/,FOR_SALE,House for sale,"$425,000",$425K,"1428 Dayton Street, Aurora, CO 80010",3.0,2.0,1279.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #4215907,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Milehimodern,2276975000.0,39.739002,-104.87489,PRICE_REDUCTION,"$10,000 (Jun 20)",13035603.0,1428 Dayton Street,80010,Aurora,CO,39.739002,-104.87489,425000.0,2.0,3.0,1279.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,425000.0,2276975000.0,True,False,False,USD,USA,420000.0,4704.0,sqft,False,,,1718866800000.0,"$10,000 (Jun 20)",-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12996928,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b44434059d4802bd13a36726a74435a1-p_e.jpg,True,/homedetails/2895-Skyline-Dr-Westminster-CO-80030/12996928_zpid/,FOR_SALE,House for sale,"$485,000",$485K,"2895 Skyline Drive, Westminster, CO 80030",4.0,2.0,2430.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #6445286,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Agency Colorado,1307745000.0,39.834072,-105.02275,,,12996928.0,2895 Skyline Drive,80030,Westminster,CO,39.834072,-105.02275,485000.0,2.0,4.0,2430.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,485000.0,1307745000.0,True,False,False,USD,USA,450000.0,7150.0,sqft,False,482000.0,2995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13009821,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/6e285044e70713f61f0206cb4fa04b10-p_e.jpg,True,/homedetails/2044-Asoka-St-Strasburg-CO-80136/13009821_zpid/,FOR_SALE,Coming soon,"$460,000",$460K,"2044 Asoka Street, Strasburg, CO 80136",3.0,2.0,2028.0,False,False,ComingSoon,Coming Soon,False,True,False,False,True,False,False,,False,False,MLS ID #8680033,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,RE/MAX Momentum,123415000.0,39.74579,-104.31923,3D_HOME,3D Tour,13009821.0,2044 Asoka Street,80136,Strasburg,CO,39.74579,-104.31923,460000.0,2.0,3.0,2028.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,460000.0,123415000.0,True,False,False,USD,USA,446000.0,8712.0,sqft,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
13121588,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/64c19c977170e0575682035fa7fdc784-p_e.jpg,True,/homedetails/6055-S-Netherland-Cir-Centennial-CO-80015/13121588_zpid/,FOR_SALE,House for sale,"$490,000",$490K,"6055 S Netherland Circle, Centennial, CO 80015",3.0,2.0,1431.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #5977950,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,HomeSmart,649916000.0,39.60692,-104.737854,,,13121588.0,6055 S Netherland Circle,80015,Centennial,CO,39.60692,-104.737854,490000.0,2.0,3.0,1431.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,490000.0,649916000.0,True,False,False,USD,USA,502600.0,7057.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60229950,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6c1336edcf26124c5f44397d0d638914-p_e.jpg,True,/homedetails/13011-Irving-Ct-Broomfield-CO-80020/60229950_zpid/,FOR_SALE,House for sale,"$515,000",$515K,"13011 Irving Court, Broomfield, CO 80020",4.0,2.0,2020.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #6393210,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,HomeSmart,6359551000.0,39.93253,-105.02986,PRICE_REDUCTION,"$2,500 (Jun 29)",60229950.0,13011 Irving Court,80020,Broomfield,CO,39.93253,-105.02986,515000.0,2.0,4.0,2020.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,515000.0,6359551000.0,True,False,False,USD,USA,568180.0,10500.0,sqft,False,497900.0,2999.0,1719644400000.0,"$2,500 (Jun 29)",-2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58292601,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ddb6860ae387fa11f84770c4fcd54d98-p_e.jpg,True,/homedetails/9479-E-107th-Pl-Commerce-City-CO-80640/58292601_zpid/,FOR_SALE,Townhouse for sale,"$367,500",$368K,"9479 E 107th Place, Commerce City, CO 80640",3.0,3.0,1417.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #7743301,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Kentwood Real Estate City Properties,380734000.0,39.893833,-104.87812,,,58292601.0,9479 E 107th Place,80640,Commerce City,CO,39.893833,-104.87812,367500.0,3.0,3.0,1417.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,367500.0,380734000.0,True,False,False,USD,USA,361000.0,2775.0,sqft,False,366900.0,2600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13145953,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/96c258c1a6b80eb20a29aedbae9e3bef-p_e.jpg,True,/homedetails/4590-S-Knox-Ct-Englewood-CO-80110/13145953_zpid/,FOR_SALE,House for sale,"$495,000",$495K,"4590 S Knox Court, Englewood, CO 80110",3.0,2.0,1360.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #7658149,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Gollas and Company Inc,608947000.0,39.634254,-105.03209,,,13145953.0,4590 S Knox Court,80110,Englewood,CO,39.634254,-105.03209,495000.0,2.0,3.0,1360.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,495000.0,608947000.0,True,False,False,USD,USA,490500.0,10324.0,sqft,False,504100.0,2865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12984801,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/27904610d05ef93a77ce4c73d6b58a34-p_e.jpg,True,/homedetails/2261-Hoyt-Dr-Thornton-CO-80229/12984801_zpid/,FOR_SALE,House for sale,"$439,900",$440K,"2261 Hoyt Drive, Thornton, CO 80229",3.0,2.0,1384.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #8364733,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,RACHEL WOODARD,4100653000.0,39.861286,-104.96007,PRICE_REDUCTION,"$10,000 (Jun 25)",12984801.0,2261 Hoyt Drive,80229,Thornton,CO,39.861286,-104.96007,439900.0,2.0,3.0,1384.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,439900.0,4100653000.0,True,False,False,USD,USA,471000.0,6300.0,sqft,False,429200.0,2498.0,1719298800000.0,"$10,000 (Jun 25)",-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351955129,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b0e8dab9a8495050385ee045b89a9c95-p_e.jpg,True,/homedetails/13689-E-102nd-Pl-Commerce-City-CO-80022/351955129_zpid/,FOR_SALE,House for sale,"$500,000",$500K,"13689 E 102nd Place, Commerce City, CO 80022",4.0,4.0,2344.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #6732256,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,MB TEAM LASSEN,1928107000.0,39.882725,-104.8283,,,351955129.0,13689 E 102nd Place,80022,Commerce City,CO,39.882725,-104.8283,500000.0,4.0,4.0,2344.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,500000.0,1928107000.0,True,False,False,USD,USA,,3094.0,sqft,False,492700.0,3194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13058432,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/61bff3f26f86568d9a8630a18370083e-p_e.jpg,True,/homedetails/2740-S-Xanadu-Way-Aurora-CO-80014/13058432_zpid/,FOR_SALE,Townhouse for sale,"$355,000",$355K,"2740 S Xanadu Way, Aurora, CO 80014",3.0,3.0,2346.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #4098227,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Compass - Denver,2795945000.0,39.667324,-104.831406,PRICE_REDUCTION,"$15,000 (Jun 26)",13058432.0,2740 S Xanadu Way,80014,Aurora,CO,39.667324,-104.831406,355000.0,3.0,3.0,2346.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,355000.0,2795945000.0,True,False,False,USD,USA,459200.0,,,False,346600.0,2796.0,1719385200000.0,"$15,000 (Jun 26)",-15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52459102,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8370e18072782f634d90a41df93e89fd-p_e.jpg,True,/homedetails/8367-Feather-Grass-Ct-Parker-CO-80134/52459102_zpid/,FOR_SALE,House for sale,"$550,000",$550K,"8367 Feather Grass Ct, Parker, CO 80134",3.0,3.0,2148.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,https://photos.zillowstatic.com/fp/96b88177bc85699d1ea652a1cd920ac7-zillow_web_48_23.jpg,Keller Williams Clients Choice Realty,2296483000.0,39.565277,-104.8026,3D_HOME,3D Tour,52459102.0,8367 Feather Grass Ct,80134,Parker,CO,39.565277,-104.8026,550000.0,3.0,3.0,2148.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,550000.0,2296483000.0,True,False,False,USD,USA,558792.0,4791.6,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13095092,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/389145ced20220a3f4bd163ffb5125f8-p_e.jpg,True,/homedetails/4224-S-Halifax-Way-Aurora-CO-80013/13095092_zpid/,FOR_SALE,House for sale,"$449,000",$449K,"4224 S Halifax Way, Aurora, CO 80013",3.0,2.0,1192.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #6032297,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Worth Clark Realty,1667508000.0,39.641003,-104.75448,,,13095092.0,4224 S Halifax Way,80013,Aurora,CO,39.641003,-104.75448,449000.0,2.0,3.0,1192.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,449000.0,1667508000.0,True,False,False,USD,USA,469300.0,4487.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12966013,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a1b4d08c60420bd6d6665329104225fe-p_e.jpg,True,/homedetails/10439-King-Cir-Westminster-CO-80031/12966013_zpid/,FOR_SALE,House for sale,"$495,000",$495K,"10439 King Circle, Westminster, CO 80031",3.0,2.0,2000.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #6722951,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,MB SUMMERS REALTY,3998361000.0,39.88539,-105.03377,PRICE_REDUCTION,"$20,000 (Jun 18)",12966013.0,10439 King Circle,80031,Westminster,CO,39.88539,-105.03377,495000.0,2.0,3.0,2000.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,495000.0,3998361000.0,True,False,False,USD,USA,555000.0,8000.0,sqft,False,484800.0,2807.0,1718694000000.0,"$20,000 (Jun 18)",-20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13359124,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/166454188740f93a291595f110a2d60d-p_e.jpg,True,/homedetails/3418-W-Custer-Pl-Denver-CO-80219/13359124_zpid/,FOR_SALE,House for sale,"$499,900",$500K,"3418 W Custer Place, Denver, CO 80219",3.0,2.0,892.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #4422627,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,"Hatch Realty, LLC",555540000.0,39.706413,-105.03173,,,13359124.0,3418 W Custer Place,80219,Denver,CO,39.706413,-105.03173,499900.0,2.0,3.0,892.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,499900.0,555540000.0,True,False,False,USD,USA,337100.0,5850.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13704012,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/631eccf2fd458eb9a6d9450727c2e729-p_e.jpg,True,/homedetails/7588-Depew-St-Arvada-CO-80003/13704012_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"7588 Depew Street, Arvada, CO 80003",3.0,2.0,1204.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #7992341,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Realty One Group Five Star,1002645000.0,39.834625,-105.05735,PRICE_REDUCTION,"$24,000 (Jun 29)",13704012.0,7588 Depew Street,80003,Arvada,CO,39.834625,-105.05735,475000.0,2.0,3.0,1204.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,475000.0,1002645000.0,True,False,False,USD,USA,483940.0,7405.2,sqft,False,,,1719644400000.0,"$24,000 (Jun 29)",-24000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
